symbol,idx,timestamp,passed_prefilter,passed_anti_late,passed_ultra,ultra_reasons,direction,prefilter_score,composite_score,peak_pct,dd_pct,exit_pct,exit_reason,exit_bars,rsi_value,rsi_divergence,macd_hist,macd_divergence,ema_alignment,rvol,volume_spike,vwap_distance_pct,price_above_vwap,atr_pct,atr_expanding,bb_squeeze,bb_breakout_above,momentum_1_pct,momentum_3_pct,momentum_6_pct,momentum_12_pct,momentum_acceleration,higher_highs,higher_lows,bos_up,in_range,candle_strength,big_wick_top,power_streak,mtf_alignment,btc_state,btc_momentum_12_pct
ALICEUSDT,180,2026-05-13T08:00:00+00:00,0,1,0,"prefilter,low_conf(49),chop_mom6(-0.1)",LONG,20.0,48.929133919752324,0.0,0.0,0.0,not_taken,0,45.259583902431956,0.0,-0.0002370468679863734,1.0,0.0,0.93,0.0,-2.5940545263871058,0.0,3.0886313580911438,0.0,0.0,0.0,-3.07281229124916,0.6241331484050013,-0.06887052341597037,-2.420981842636175,1.3128383825647816,0.0,0.0,0.0,0.0,0.6857301059958871,0.0,0.0,0.2120274490278231,1.0,1.147979075253973
ALICEUSDT,186,2026-05-14T08:00:00+00:00,0,1,0,"prefilter,low_conf(32)",LONG,21.0,31.56366714331284,0.0,0.0,0.0,not_taken,0,41.0309316003616,0.0,-0.0008128834852325002,0.0,0.0,1.011,0.0,-3.9274685080610903,0.0,3.303418894756019,0.0,0.0,0.0,0.650289017341049,-0.5000000000000043,-3.997243280496209,-4.0633608815426925,3.0148173673328644,0.0,0.0,0.0,0.0,0.32300569800569917,1.0,0.0,0.46927060091996514,1.0,1.147979075253973
ALICEUSDT,192,2026-05-15T08:00:00+00:00,1,1,0,"low_conf(40),chop_mom6(-0.4)",LONG,35.0,40.26328310233962,0.0,0.0,0.0,not_taken,0,41.29811078920821,0.0,-0.00010162833263112478,0.0,0.0,0.292,0.0,-2.6141451080682314,0.0,3.014246131647339,0.0,0.0,0.0,0.2890173410404707,-1.6300496102055255,-0.35893754486719337,-4.34183321847002,-2.922224771727418,0.0,0.0,0.0,0.0,0.35037037037036906,0.0,0.0,0.48564522730801274,1.0,1.147979075253973
ALICEUSDT,198,2026-05-16T08:00:00+00:00,1,1,0,low_conf(39),SHORT,28.0,38.52063635325082,0.0,0.0,0.0,not_taken,0,31.81091854959564,0.0,-0.0007702729855368138,0.0,0.0,0.761,0.0,-6.824483616549168,0.0,3.4255841660554793,0.0,0.0,0.0,-1.071975497702898,-4.154302670623141,-6.916426512968298,-7.250538406317299,-1.272458290219681,0.0,0.0,0.0,0.0,0.5067995332731131,0.0,0.0,0.3974624624624624,1.0,1.147979075253973
ALICEUSDT,204,2026-05-17T08:00:00+00:00,1,1,0,"low_conf(36),atr(2.9),chop_mom6(0.9)",LONG,27.0,36.374496624799754,0.0,0.0,0.0,not_taken,0,36.57819305375407,0.0,-6.323207581256443e-05,0.0,0.0,0.205,0.0,-3.5178580689269627,0.0,2.9257929603251522,0.0,0.0,0.0,-1.1372251705837766,-0.7610350076103508,0.9287925696594262,-6.051873198847275,-2.4638213853193136,0.0,0.0,0.0,0.0,0.4801442518833836,0.0,0.0,0.17171654502768752,1.0,1.147979075253973
ALICEUSDT,210,2026-05-18T08:00:00+00:00,1,1,0,"low_conf(36),chop_mom6(-0.5)",LONG,28.0,36.09778415653925,0.0,0.0,0.0,not_taken,0,40.5606678359848,0.0,0.00013449073530157323,1.0,0.0,1.113,0.0,-1.662915197399968,0.0,3.141743909249662,0.0,0.0,0.0,0.07716049382717341,2.7733755942947727,-0.5368098159509037,0.3869969040247681,5.994234490000281,0.0,0.0,0.0,0.0,0.4729797979797988,1.0,0.0,0.19500197339961856,1.0,1.147979075253973
ALICEUSDT,216,2026-05-19T08:00:00+00:00,1,1,0,"low_conf(45),chop_mom6(-0.6)",SHORT,37.0,45.21333583940545,0.0,0.0,0.0,not_taken,0,44.232061847632515,0.0,0.0005045024747015907,1.0,0.0,1.286,0.0,-8.295953607305691,0.0,5.038915151041603,0.0,0.0,0.0,-2.4962178517398073,-7.266187050359731,-0.6168080185042581,-1.1503067484662588,-14.436580265471529,0.0,0.0,0.0,0.0,0.3761702127659582,0.0,0.0,0.41432413826201603,1.0,1.147979075253973
ALICEUSDT,222,2026-05-20T08:00:00+00:00,1,1,0,"low_conf(43),chop_mom6(-0.6)",LONG,47.0,42.58542958845555,0.0,0.0,0.0,not_taken,0,43.7762689919568,0.0,-9.28225746202676e-05,0.0,0.0,0.203,0.0,-8.353982918778865,0.0,4.2072519325651045,0.0,0.0,0.0,-1.6884113584036895,-0.8513931888545028,-0.6206361520558537,-1.233616037008495,-1.0841317458754667,0.0,0.0,0.0,0.0,0.4470686259657618,0.0,0.0,0.5192313379865138,1.0,1.147979075253973
ALICEUSDT,228,2026-05-21T08:00:00+00:00,0,1,0,"prefilter,low_conf(41),chop_mom6(0.2)",LONG,21.0,40.93314762987312,0.0,0.0,0.0,not_taken,0,44.76620172839916,0.0,2.67973195829151e-06,0.0,-1.0,0.239,0.0,-7.913155631919645,0.0,3.507924800950984,0.0,0.0,0.0,-0.3881987577639755,0.3127443315089786,0.15612802498048847,-0.4654771140418848,0.4688723564894454,0.0,0.0,0.0,0.0,0.35784313725490013,0.0,0.0,0.18943419694603958,1.0,1.147979075253973
ALICEUSDT,234,2026-05-22T08:00:00+00:00,1,1,0,"low_conf(48),atr(3.0),chop_mom6(1.2)",LONG,28.0,47.751608579522895,0.0,0.0,0.0,not_taken,0,47.46173899430776,0.0,0.0003782623001099988,0.0,-1.0,0.488,0.0,-0.1294854266563226,0.0,2.997277870157523,0.0,1.0,0.0,-0.6885998469778208,-0.8403361344537739,1.1691348402182395,1.3270882123341197,-2.8668365241653806,0.0,0.0,0.0,0.0,0.39862298195631723,0.0,0.0,0.4441211803117872,1.0,1.147979075253973
