ex_stoch_k,ex_stoch_d,ex_stoch_crossover,ex_stoch_overbought,ex_stoch_oversold,ex_stoch_score,ex_stochrsi_k,ex_stochrsi_d,ex_stochrsi_crossover,ex_stochrsi_score,ex_williams_r,ex_williams_oversold,ex_williams_overbought,ex_williams_score,ex_cci,ex_cci_oversold,ex_cci_overbought,ex_cci_score,ex_ao,ex_ao_positive,ex_ao_saucer,ex_ao_score,ex_tsi,ex_tsi_positive,ex_tsi_score,ex_uo,ex_uo_oversold,ex_uo_score,ex_roc,ex_roc_positive,ex_roc_score,ex_adx,ex_adx_strong,ex_adx_weak,ex_plus_di,ex_minus_di,ex_adx_score,ex_aroon_up,ex_aroon_down,ex_aroon_score,ex_aroon_crossover,ex_psar,ex_psar_above,ex_psar_below,ex_psar_score,ex_psar_bullish_trend,ex_vortex_plus,ex_vortex_minus,ex_vortex_score,ex_supertrend,ex_supertrend_bullish,ex_supertrend_distance_pct,ex_supertrend_score,ex_kst,ex_kst_signal,ex_kst_crossover,ex_kst_score,ex_trix,ex_trix_positive,ex_trix_score,ex_mfi,ex_mfi_oversold,ex_mfi_overbought,ex_mfi_score,ex_cmf,ex_cmf_positive,ex_cmf_score,ex_obv_norm,ex_obv_slope_norm,ex_obv_score,ex_ad_norm,ex_ad_slope_norm,ex_ad_score,ex_force_norm,ex_force_positive,ex_force_score,ex_eom,ex_eom_positive,ex_eom_score,ex_vpt_norm,ex_vpt_slope_norm,ex_vpt_score,ex_kc_upper,ex_kc_lower,ex_kc_mid,ex_kc_breakout_above,ex_kc_breakout_below,ex_kc_score,ex_dc_upper,ex_dc_lower,ex_dc_mid,ex_dc_breakout_above,ex_dc_breakout_below,ex_dc_score,ex_ulcer,ex_ulcer_score,ex_mass_index,ex_mass_reversal,ex_mass_score,symbol,idx,label
32.36994219653182,27.354191516041237,1,0,0,55.0,48.71070142915227,19.180036002922087,1,60.0,-67.63005780346818,0,0,50.0,-101.95477194327314,1,0,60.0,-0.010007941176470608,0,0,50.0,-23.699412457135967,0,26.300587542864033,46.33303905695491,0,50.0,-4.782237403928261,0,30.871050384286956,29.59227780691527,1,0,10.077627635807177,28.36668349464454,55.0,12.0,84.0,35.0,0,0.11552551941696708,1,0,30.0,0,0.8731443994601891,1.1282051282051282,35.0,0.09712646998288224,1,14.798777325739296,70.0,-69.88898460235471,-47.800568005284305,0,35.0,-0.2916536569584085,0,20.83463430415915,17.963910758105612,1,0,75.0,-0.11392934541715023,0,30.0,-0.23298621190803515,-0.22088137423719018,35.0,-0.3615694719713739,-0.019100114504372944,35.0,-0.006625866787412098,0,35.0,0.002202484572019126,1,60.0,0.18883828213824172,-0.00344049103762739,35.0,0.12282333333333335,0.11281333333333332,0.11781833333333333,0,1,35.0,0.1271,0.1059,0.11649999999999999,0,0,50.0,9.252479433405764,31.495041133188472,26.4466248810681,0,50.0,ALICEUSDT,120,0
14.90196078431372,12.590638647088142,1,0,1,75.0,0.0,0.5813024509968596,0,65.0,-85.09803921568628,1,0,70.0,-164.52033450984123,1,0,60.0,-0.014522058823529416,0,0,50.0,-37.744274398120204,0,12.255725601879796,39.04870348371763,0,50.0,-14.802065404475037,0,10.0,42.167908369686515,1,0,6.082412757500016,37.7028617969573,55.0,4.0,100.0,35.0,0,0.10680272,1,0,30.0,0,0.6869095816464238,1.251012145748988,35.0,0.08292202063417292,1,19.38927590387396,70.0,-124.09052770036477,-88.77902403032483,0,35.0,-0.4959384497921159,0,10.0,11.789001132831316,1,0,75.0,-0.21167459080863757,0,30.0,-0.5553055610238167,-0.18299810795986166,35.0,-0.4654766010607672,-0.051470317387758834,35.0,-0.01302273609155675,0,35.0,-0.005956985489187191,0,40.0,0.1928610097266022,-0.0030631611218134127,35.0,0.11726833333333334,0.10646833333333335,0.11186833333333332,0,1,35.0,0.1232,0.0952,0.1092,0,0,50.0,11.39844159440121,27.20311681119758,25.376085798218607,0,50.0,ALICEUSDT,126,0
30.049261083743815,34.105472180853084,0,0,0,45.0,34.7426605617357,35.85138502671909,0,40.0,-69.95073891625619,0,0,50.0,-74.84931506849317,0,0,50.0,-0.013464411764705864,0,0,65.0,-40.889064295238676,0,9.110935704761324,50.839183149535394,0,50.0,-11.121076233183864,0,10.0,51.90683955058572,1,0,7.40546790152721,34.27988311518604,55.0,0.0,88.0,35.0,0,0.093184,0,1,70.0,1,0.8804841149773069,1.1588502269288956,35.0,0.0859202671678455,1,15.339492376586596,70.0,-156.54764777456788,-134.85206010223544,0,35.0,-0.6578170171982489,0,10.0,28.979001695917347,0,0,60.0,-0.12494564103829543,0,30.0,-0.6194912811575933,-0.046852901430248596,35.0,-0.516545927674663,0.004453266061522359,65.0,-0.007052922552807232,0,35.0,-0.0014954993747477343,0,40.0,0.2226965921429172,-0.0008027705253988326,35.0,0.11129166666666665,0.10150166666666667,0.10639666666666665,0,1,35.0,0.1207,0.093,0.10685,0,0,50.0,12.716280262612027,24.567439474775945,25.009196567763443,0,50.0,ALICEUSDT,132,1
59.13043478260872,68.59007582301568,0,0,0,45.0,63.978241072667096,94.85144594409242,0,40.0,-40.86956521739128,0,0,50.0,-37.20155469183778,0,0,50.0,-0.006501470588235289,0,0,65.0,-31.988481442742167,0,18.011518557257833,45.920176315121424,0,50.0,0.8080808080808032,1,53.23232323232321,50.028919821905106,1,0,11.115815718366662,28.839974077360818,55.0,0.0,64.0,50.0,0,0.09548798969350554,0,1,70.0,1,0.9671532846715329,1.010948905109489,35.0,0.08973114210394698,1,11.221140910464493,70.0,-132.6920847076077,-148.9903395775542,1,65.0,-0.5945486158620946,0,10.0,38.127879194335975,0,0,50.0,-0.07305212996137429,0,45.0,-0.7328943277784273,0.04620217441031585,65.0,-0.6823800536585373,-0.006468885585203922,35.0,-0.004249216426953751,0,35.0,-0.002878405322814831,0,40.0,0.29044091845066483,0.00040761318733278495,65.0,0.10682833333333333,0.09838833333333334,0.10260833333333333,0,0,50.0,0.1133,0.093,0.10314999999999999,0,0,50.0,10.831587281528215,28.33682543694357,23.91711888194518,0,50.0,ALICEUSDT,138,1
82.608695652174,88.3905736207527,0,1,0,25.0,89.14095574408132,97.3234516157252,0,15.0,-17.391304347825987,0,1,30.0,175.5934570117696,0,1,40.0,-0.0004223529411764848,0,0,65.0,-8.605852111330119,0,41.39414788866988,57.157442906374186,0,50.0,8.779011099899106,1,85.11604439959643,37.76827295455082,1,0,18.121000199209085,19.83819976797144,55.0,0.0,40.0,50.0,0,0.10044687771235272,0,1,70.0,1,1.1730382293762576,0.8350100603621731,70.0,0.09573814589086369,1,12.598796432600839,70.0,-62.79200259711635,-110.66902678455823,1,65.0,-0.3598326568332606,0,14.01673431667394,73.40327836179836,0,0,40.0,0.16393418877897942,1,70.0,-0.4058924560728594,0.11997442664423537,65.0,-0.3897321253402502,0.0994538198887129,65.0,0.020158924367635136,1,65.0,-7.013760120636866e-05,0,40.0,0.25499229027326725,0.007113033877878854,65.0,0.10602833333333335,0.09796833333333334,0.10199833333333333,1,0,70.0,0.1098,0.093,0.10139999999999999,0,0,50.0,5.53553650436986,38.92892699126028,23.893044997895352,0,50.0,ALICEUSDT,144,0
39.80582524271841,35.27508090614884,1,0,0,55.0,52.27857228731906,45.035617430422455,1,60.0,-60.19417475728158,0,0,50.0,-15.299724103335823,0,0,50.0,-0.0006173529411764717,0,0,50.0,-8.3860338314956,0,41.6139661685044,45.19257392367263,0,50.0,3.8076152304609194,1,65.23046092184367,31.328534109915022,1,0,13.796504905713148,20.80404778562897,55.0,68.0,16.0,55.0,1,0.108993063424,1,0,30.0,0,0.9801084990958407,1.0,35.0,0.09088925219038649,1,13.984874452469032,70.0,-16.695662003900182,-47.433235496479696,1,65.0,-0.1816260762606757,0,31.83739237393243,47.30005723272051,0,0,50.0,0.07414955809194752,1,55.0,-0.4327673056224943,-0.046472547002952495,35.0,-0.42970335338209453,-0.04481318127365671,35.0,0.0010552712371240133,1,65.0,-0.0008016689622644904,0,40.0,0.2349456165943064,-0.002562740831680954,35.0,0.10686833333333332,0.09967833333333334,0.10327333333333333,0,0,55.0,0.1098,0.0983,0.10405,0,0,50.0,3.493832695429573,43.01233460914085,23.804129869120434,0,50.0,ALICEUSDT,150,0
7.339449541284364,11.397100464378747,0,0,1,65.0,11.58687934845936,9.497925346291199,1,85.0,-92.66055045871563,1,0,70.0,-115.47607723770547,1,0,60.0,-0.0012397058823529344,0,0,50.0,-13.023687896978982,0,36.976312103021016,43.67228243808444,0,50.0,-7.513914656771808,0,19.944341372912767,28.183702629485047,1,0,13.4541502094949,18.495976841404634,55.0,44.0,8.0,55.0,1,0.10490785096309013,1,0,30.0,0,0.9242105263157896,1.16,35.0,0.08984623567331118,1,10.967364690177972,70.0,-21.299886763249674,-19.265410179232603,0,35.0,-0.1626158797611688,0,33.738412023883114,25.95465983622273,0,0,60.0,0.03056999290970589,1,55.0,-0.44218353669975247,-0.008928999051505042,35.0,-0.46499280292961964,-0.021846199916752268,35.0,-0.0006393470120853752,0,35.0,-0.0012105885976710043,0,40.0,0.22301057821240894,-0.00046424313948252333,35.0,0.10701166666666666,0.09959166666666666,0.10330166666666667,0,0,50.0,0.1098,0.0989,0.10435,0,0,50.0,5.984587480643731,38.030825038712536,23.465307974131214,0,50.0,ALICEUSDT,156,0
76.47058823529409,69.01960784313727,1,0,0,55.0,100.0,85.20428504809749,1,35.0,-23.52941176470592,0,0,50.0,-2.9854173843150353,0,0,50.0,-0.0012288235294117683,0,0,65.0,-8.778110513680955,0,41.22188948631904,58.62851133814037,0,50.0,-0.5791505791505823,0,47.68339768339767,22.730047675881536,0,0,17.52324557523673,16.548566990617406,65.0,20.0,80.0,35.0,0,0.09684592,0,1,70.0,1,0.9627906976744185,0.9976744186046511,35.0,0.09249907168246016,1,11.352468869729252,70.0,-23.228070958373458,-24.28144971065925,1,65.0,-0.16521819621062883,0,33.47818037893712,54.15464370091351,0,0,50.0,0.024112091255871142,1,55.0,-0.3896742749553834,0.014933215649808125,65.0,-0.4077084151048345,0.03295873427539877,65.0,0.0032788550672917137,1,65.0,0.0007595205493981042,1,60.0,0.2529584080253702,0.0004946428093625482,65.0,0.10568666666666666,0.09928666666666666,0.10248666666666666,0,0,55.0,0.1098,0.0965,0.10314999999999999,0,0,50.0,6.161921971823455,37.67615605635309,24.024942228490303,0,50.0,ALICEUSDT,162,0
75.86206896551727,81.65611072015012,0,0,0,45.0,92.7886708980739,98.76217003743251,0,15.0,-24.137931034482733,0,0,50.0,129.61373390558035,0,1,40.0,0.0015964705882352825,1,0,70.0,2.5727676010077536,1,52.572767601007754,58.59127274410091,0,50.0,5.616850551654973,1,72.4674022066199,20.909791235230276,0,0,20.56946885265407,11.312498106928539,65.0,0.0,56.00000000000001,50.0,0,0.1004721585355989,0,1,70.0,1,1.1216545012165446,0.8905109489051094,70.0,0.09601040795399832,1,9.67560938857028,70.0,4.00280604843689,-15.53860726137453,1,70.0,-0.05557094475443314,0,44.442905524556686,82.39085731592974,0,1,25.0,0.15442774989228691,1,70.0,-0.11950975192829785,0.2787198343655029,65.0,-0.31035683934159075,0.133209832405848,65.0,0.007840549526393927,1,65.0,-0.0007091152031935903,0,40.0,0.2648499697676841,0.003588028227905683,65.0,0.10508833333333331,0.09913833333333333,0.10211333333333332,1,0,70.0,0.1081,0.0965,0.1023,0,0,50.0,4.204914025441156,41.59017194911769,23.733675152003936,0,50.0,ALICEUSDT,168,0
65.00000000000007,74.12767348463626,0,0,0,45.0,52.208571542058934,92.50877108643171,0,40.0,-34.99999999999993,0,0,50.0,73.91420197175599,0,0,50.0,0.0020650000000000113,1,0,70.0,8.77447145363724,1,58.77447145363724,59.853059000070445,0,50.0,2.233009708737874,1,58.9320388349515,21.511049060517145,0,0,18.48372929769692,12.15518690506859,65.0,72.0,32.0,70.0,1,0.1037,0,1,70.0,1,1.130081300813008,0.8644986449864499,70.0,0.09759912206348081,1,7.890314762780709,70.0,27.9470639723111,11.954307781751496,1,70.0,0.05674008440137722,1,55.67400844013772,79.36921612247072,0,0,40.0,0.26140329792322964,1,70.0,-0.0678185790096141,0.0814060737945116,65.0,-0.3257836534906977,0.026555201434792113,65.0,0.0034631955819277075,1,65.0,-0.00031163528512330116,0,40.0,0.2977883976089442,0.00034878845834922294,65.0,0.10593333333333332,0.10044333333333333,0.10318833333333333,0,0,55.0,0.1081,0.0965,0.1023,0,0,50.0,0.6412230914013307,48.71755381719734,23.481472565051824,0,50.0,ALICEUSDT,174,0
