symbol,ts,price,fwd_4h,fwd_12h,ob_obi_5,ob_obi_10,ob_obi_20,ob_spread_pct,ob_depth_1pct,ob_depth_5pct,ob_depth_10pct,ob_bid_vol_5,ob_ask_vol_5,ob_imbalance_5,ob_large_bid_count,ob_large_ask_count,flow_flow_buy_ratio,flow_flow_buy_vol,flow_flow_sell_vol,flow_flow_concentration,flow_flow_avg_size,flow_large_trade_count,whale_score,whale_count,whale_buy_sell_ratio,whale_accumulated,cvd,cvd_trend,spread_pct,taker_buy_ratio,n_trades,pump
EPICUSDT,2026-07-24T00:01:13.894996+00:00,0.6464,0.0,0.0,0.513459686885873,0.6281182898940348,1.712272182632276,0.1236858379715558,68813.6,68813.6,68813.6,3893.0,7581.9,0.513459686885873,4,0,0.3330672326174575,1710.6000000000001,3425.3,0.24912868241204075,85.59833333333331,3,0,0,1.0,0,-1714.7000000000007,-1973.5,0.1236858379715558,0.3330672326174575,60,0
OPNUSDT,2026-07-24T00:01:14.866439+00:00,0.0653,0.0,0.0,0.9333543622834157,1.0008610898337669,1.0599431869784424,0.15325670498084729,3711198.3,7598287.9,7598287.9,1592803.0999999999,1706536.3,0.9333543622834157,2,2,0.34462070138830525,16812.7,31973.4,0.24515999434265087,813.1016666666666,3,0,0,1.0,0,-15160.7,-1091.0999999999985,0.15325670498084729,0.34462070138830525,60,0
RECALLUSDT,2026-07-24T00:01:15.850163+00:00,0.03759,0.0,0.0,1.5699063582692947,1.4120691763095903,1.315628584355426,0.026606358919771513,968854.6,968854.6,968854.6,37201.6,23696.7,1.5699063582692947,3,1,0.5395776849389777,620332.5,529330.5,0.03359558409725284,19161.05,3,0,0,1.0,0,91001.99999999988,-36526.600000000006,0.026606358919771513,0.5395776849389777,60,0
TLMUSDT,2026-07-24T00:01:16.863924+00:00,0.001672,0.0,0.0,0.6502591411045333,0.9781415600263833,1.1958812823067988,0.23866348448687932,39564316.0,59432223.0,59432223.0,5345281.0,8220232.0,0.6502591411045333,2,2,0.4528784081250136,2077942.0,2510358.0,0.14511692783819716,76471.66666666667,3,0,0,1.0,0,-432416.0,-1868480.0,0.23866348448687932,0.4528784081250136,60,0
RESOLVUSDT,2026-07-24T00:01:17.847444+00:00,0.01895,0.0,0.0,0.9221402840396908,1.2971171331532798,1.2683131566364658,0.21108179419526035,5890701.2,8383134.0,8383134.0,1886136.7,2045390.2,0.9221402840396908,1,3,0.6346662869534924,651637.2,375102.7,0.04046750301609979,17112.33166666666,3,0,0,1.0,0,276534.49999999994,61881.70000000001,0.21108179419526035,0.6346662869534924,60,0
TUTUSDT,2026-07-24T00:01:18.811771+00:00,0.01402,0.0,0.0,1.0839061491297448,0.8420104066742246,0.937591815320042,0.1425516749821876,6863091.0,8715598.0,8715598.0,1029222.0,949549.0,1.0839061491297448,1,3,0.45026356061894235,428976.0,523746.0,0.056048878896467175,15878.7,3,0,0,1.0,0,-94770.0,52492.0,0.1425516749821876,0.45026356061894235,60,0
FIGHTUSDT,2026-07-24T00:01:19.776248+00:00,0.003375,0.0,0.0,0.9965854213208835,0.9738537554996579,1.003150998455186,0.2665482007996415,1556940.5,1556940.5,1556940.5,178794.6,179407.2,0.9965854213208835,1,3,0.5506538527204049,2533780.4,2067622.8,0.03461985248325988,76690.05333333336,3,0,0,1.0,0,466157.59999999986,65260.39999999991,0.2665482007996415,0.5506538527204049,60,0
