symbol,idx,price,fwd_ret_1bar,fwd_ret_12h,ind_vwap,ind_vwap_distance_pct,ind_price_above_vwap,ind_vwap_score,ind_atr,ind_atr_pct,ind_atr_expanding,ind_atr_score,ind_bb_upper,ind_bb_lower,ind_bb_mid,ind_bb_width_pct,ind_bb_squeeze,ind_bb_breakout_above,ind_bb_breakout_below,ind_bb_score,ind_rvol,ind_rvol_score,ind_volume_spike,ind_volume_continuity,ind_sustained,ind_momentum_1_pct,ind_momentum_3_pct,ind_momentum_6_pct,ind_momentum_12_pct,ind_momentum_acceleration,ind_momentum_score,tech_rsi_value,tech_rsi_divergence,tech_rsi_score,tech_macd_value,tech_macd_signal,tech_macd_hist,tech_macd_divergence,tech_macd_score,tech_ema20,tech_ema50,tech_ema100,tech_ema200,tech_ema_alignment,tech_ema_score,tech_pattern_score,tech_technical_score,candle_candle_strength,candle_candle_score,candle_big_wick_top,candle_bullish_close,candle_power_streak,candle_last_body_ratio,candle_last_upper_wick,struct_higher_highs,struct_higher_lows,struct_lower_highs,struct_lower_lows,struct_bos_up,struct_bos_down,struct_in_range,struct_structure_score,struct_range_pct,ex_ex_stoch_k,ex_ex_stoch_d,ex_ex_stoch_crossover,ex_ex_stoch_overbought,ex_ex_stoch_oversold,ex_ex_stoch_score,ex_ex_stochrsi_k,ex_ex_stochrsi_d,ex_ex_stochrsi_crossover,ex_ex_stochrsi_score,ex_ex_williams_r,ex_ex_williams_oversold,ex_ex_williams_overbought,ex_ex_williams_score,ex_ex_cci,ex_ex_cci_oversold,ex_ex_cci_overbought,ex_ex_cci_score,ex_ex_ao,ex_ex_ao_positive,ex_ex_ao_saucer,ex_ex_ao_score,ex_ex_tsi,ex_ex_tsi_positive,ex_ex_tsi_score,ex_ex_uo,ex_ex_uo_oversold,ex_ex_uo_score,ex_ex_roc,ex_ex_roc_positive,ex_ex_roc_score,ex_ex_adx,ex_ex_adx_strong,ex_ex_adx_weak,ex_ex_plus_di,ex_ex_minus_di,ex_ex_adx_score,ex_ex_aroon_up,ex_ex_aroon_down,ex_ex_aroon_score,ex_ex_aroon_crossover,ex_ex_psar,ex_ex_psar_above,ex_ex_psar_below,ex_ex_psar_score,ex_ex_psar_bullish_trend,ex_ex_vortex_plus,ex_ex_vortex_minus,ex_ex_vortex_score,ex_ex_supertrend,ex_ex_supertrend_bullish,ex_ex_supertrend_distance_pct,ex_ex_supertrend_score,ex_ex_kst,ex_ex_kst_signal,ex_ex_kst_crossover,ex_ex_kst_score,ex_ex_trix,ex_ex_trix_positive,ex_ex_trix_score,ex_ex_mfi,ex_ex_mfi_oversold,ex_ex_mfi_overbought,ex_ex_mfi_score,ex_ex_cmf,ex_ex_cmf_positive,ex_ex_cmf_score,ex_ex_obv_norm,ex_ex_obv_slope_norm,ex_ex_obv_score,ex_ex_ad_norm,ex_ex_ad_slope_norm,ex_ex_ad_score,ex_ex_force_norm,ex_ex_force_positive,ex_ex_force_score,ex_ex_eom,ex_ex_eom_positive,ex_ex_eom_score,ex_ex_vpt_norm,ex_ex_vpt_slope_norm,ex_ex_vpt_score,ex_ex_kc_upper,ex_ex_kc_lower,ex_ex_kc_mid,ex_ex_kc_breakout_above,ex_ex_kc_breakout_below,ex_ex_kc_score,ex_ex_dc_upper,ex_ex_dc_lower,ex_ex_dc_mid,ex_ex_dc_breakout_above,ex_ex_dc_breakout_below,ex_ex_dc_score,ex_ex_ulcer,ex_ex_ulcer_score,ex_ex_mass_index,ex_ex_mass_reversal,ex_ex_mass_score
TLMUSDT,163,0.001478,2.909336941813266,4.194857916102841,0.001658093027587045,-10.861454972108964,0,10.0,9.83628942978013e-05,6.65513493219224,0,50.0,0.0017771714308344282,0.0015066285691655718,0.0016419,16.477426254269833,1,0,1,15.0,0.596,22.870297853655288,0,1.0,0,-3.7133550488599334,-4.398447606727046,-9.491733006736068,-10.963855421686752,0.9291702744731891,25.43433929583169,28.768473415855752,none,81.23152658414425,-0.00010525883203563245,-0.0001053539080208581,9.507598522564425e-08,bullish_div,70,0.001656757772039685,0.0018404483617385909,0.0018430105509139926,,mixed,26,62.0,59.07717552804809,0.319448004785097,40.97240023925485,0,0,0.0,0.8906250000000021,0.0,0,0,1,0,0,1,0,15.0,20.829526767769043,2.0467836257309497,5.933402761088388,0.0,0.0,1.0,65.0,0.0,4.594674220269277,0.0,65.0,-97.95321637426905,1.0,0.0,70.0,-199.20040614291162,1.0,0.0,60.0,-0.00019761470588235304,0.0,0.0,50.0,-31.221354538647155,0.0,18.778645461352845,29.185587395604664,1.0,70.0,-10.963855421686752,0.0,10.0,11.562905051311864,0.0,1.0,17.74718814173953,21.896029504991773,35.0,0.0,100.0,35.0,0.0,0.0017089411693824,1.0,0.0,30.0,0.0,0.8471035137701806,1.1794871794871795,35.0,0.0012542741001911827,1.0,17.83708200422187,70.0,-148.78278256642764,-159.854401226612,1.0,65.0,-0.827141974517258,0.0,10.0,40.25225336927491,0.0,0.0,50.0,-0.3541221275684238,0.0,30.0,-0.6709970536862787,-0.10589452754777127,35.0,-3.961020795673861,-0.08697967418755066,35.0,-0.0085440572635369,0.0,35.0,-6.117759106352694e-09,0.0,40.0,1.5622764168901044,-0.0036194238221799696,35.0,0.0017269666666666667,0.0015762666666666665,0.0016516166666666668,0.0,1.0,35.0,0.001813,0.001471,0.001642,0.0,0.0,50.0,10.950042949137806,28.099914101724387,21.86807583715223,0.0,50.0
TLMUSDT,164,0.001521,-0.197238658777118,-3.3530571992110487,0.0016483512963682992,-7.7259802961227795,0,10.0,9.690840184795837e-05,6.371361068241839,0,50.0,0.0017707005391793768,0.0014924994608206232,0.0016316,17.05081382439039,1,0,0,65.0,0.616,23.492880092332353,0,0.0,0,2.909336941813266,-2.0605280103026344,-7.985480943738654,-8.262967430639323,3.989078765256957,36.48292128697922,33.95226070841477,none,71.04773929158523,-0.00010358435474183908,-0.0001049999973650543,1.4156426232152198e-06,bullish_div,70,0.0016438284604168578,0.0018279209750037442,0.00183663410436124,,mixed,26,62.0,55.682579763861746,0.45267321331151067,47.63366066557553,0,1,0.0,0.551282051282051,0.28205128205128277,0,0,1,0,0,1,0,15.0,21.32875704829615,16.91842900302116,7.919911058899103,1.0,0.0,1.0,75.0,51.81666240733364,8.079641041997009,1.0,60.0,-83.08157099697884,1.0,0.0,70.0,-154.2784770046705,1.0,0.0,60.0,-0.0002087823529411763,0.0,0.0,50.0,-31.464988716566193,0.0,18.535011283433807,33.355973881897164,0.0,50.0,-8.262967430639323,0.0,16.948130277442708,11.361928393914306,0.0,1.0,17.31653059344128,20.63718956494305,35.0,0.0,100.0,35.0,0.0,0.0016803882290565121,1.0,0.0,30.0,0.0,0.781437125748503,1.2694610778443112,35.0,0.0012567466901720645,1.0,21.026775872531317,70.0,-148.06845823575964,-157.375860092213,1.0,65.0,-0.8274059671693321,0.0,10.0,33.33409495985185,0.0,0.0,50.0,-0.3069534229901255,0.0,30.0,-0.6552224011188984,-0.07705281619965687,35.0,-4.0403706386305736,-0.0925985222976507,35.0,-0.005709305425939506,0.0,35.0,1.4387538797704964e-10,1.0,60.0,1.5999142488979203,-0.0035226227002132684,35.0,0.0017143000000000002,0.0015649,0.0016396000000000002,0.0,1.0,35.0,0.001813,0.001465,0.0016389999999999998,0.0,0.0,50.0,10.498754305103454,29.002491389793093,21.705878447030102,0.0,50.0
TLMUSDT,165,0.001518,0.0,-8.300395256916998,0.0016434116226764339,-7.6311753516864185,0,10.0,9.312923028738992e-05,6.134995407601443,0,50.0,0.00176038462280837,0.0014814153771916304,0.0016209000000000002,17.210762268908606,1,0,0,65.0,0.504,20.133625028976628,0,0.0,0,-0.197238658777118,-1.107491856677516,-4.468219005663932,-8.055723803755292,2.2908718941091433,40.85258092578697,33.7676261744235,none,71.2323738255765,-0.00010133131008440181,-0.0001042662599089238,2.934949824521995e-06,bullish_div,70,0.0016318447975200141,0.0018157672112781072,0.0018303245181362652,,mixed,26,38.0,55.7441246085255,0.4501748251748247,32.50874125874124,1,0,0.0,0.0681818181818174,0.5681818181818199,0,0,1,0,0,1,0,15.0,21.46955395150842,16.012084592145037,11.65909907363239,1.0,0.0,1.0,75.0,49.97107253710612,18.228272315232573,1.0,60.0,-83.98791540785497,1.0,0.0,70.0,-118.53938272627698,1.0,0.0,60.0,-0.00020643529411764694,0.0,0.0,65.0,-31.71766581263457,0.0,18.28233418736543,30.9903562483891,0.0,50.0,-8.055723803755292,0.0,17.77710478497883,11.126873926710008,0.0,1.0,16.96223999146089,19.940740773741002,35.0,4.0,96.0,35.0,0.0,0.0016502338769886005,1.0,0.0,30.0,0.0,0.8449144008056396,1.1641490433031219,35.0,0.0012882720211548583,1.0,17.832257091107547,70.0,-147.4209290304338,-155.12496962529227,1.0,65.0,-0.825759396911672,0.0,10.0,37.56162996299551,0.0,0.0,50.0,-0.3228711079406332,0.0,30.0,-0.6784497679506,-0.0369008594905403,35.0,-4.035381378850634,-0.0894422315285112,35.0,-0.0051542758869546,0.0,35.0,2.030139075600169e-09,1.0,60.0,1.5951730471708718,-0.002706228469310477,35.0,0.0017047666666666667,0.0015538666666666666,0.0016293166666666668,0.0,1.0,35.0,0.001813,0.001465,0.0016389999999999998,0.0,0.0,50.0,9.9849766997406,30.0300466005188,21.628714179245964,0.0,50.0
TLMUSDT,166,0.001518,1.449275362318833,-12.12121212121213,0.001637528537845553,-7.299325482462319,0,10.0,9.126285669543349e-05,6.012045895614855,0,50.0,0.001752477819403883,0.0014707221805961169,0.0016116,17.482975850568756,1,0,0,65.0,0.878,31.341286174676412,0,0.0,0,0.0,2.7063599458728085,-1.8111254851228997,-9.535160905840286,7.104807552599855,48.08392753120308,33.7676261744235,none,71.2323738255765,-9.841133139171579e-05,-0.0001030952742054822,4.683942813766412e-06,bullish_div,70,0.0016210024358514414,0.0018040900657377893,0.0018241398742127747,,mixed,26,50.0,55.7441246085255,0.2835081585081581,24.175407925407903,1,0,0.0,0.0,1.0,0,0,1,0,0,1,0,15.0,21.59344750558451,16.012084592145037,16.31419939577042,0.0,0.0,1.0,65.0,49.97107253710612,33.92924498147991,1.0,60.0,-83.98791540785497,1.0,0.0,70.0,-85.91910977958484,0.0,0.0,50.0,-0.00020020882352941166,0.0,0.0,65.0,-31.93097716834205,0.0,18.06902283165795,29.773558297498464,1.0,70.0,-9.535160905840286,0.0,11.859356376638857,10.375325277582606,0.0,1.0,19.125168098373987,18.895072325983193,55.0,0.0,92.0,35.0,0.0,0.0016243011342101964,1.0,0.0,30.0,0.0,0.8703339882121808,1.1051080550098231,35.0,0.0013192448190393721,1.0,15.065829942417697,70.0,-144.72888063073205,-152.91106436532255,1.0,65.0,-0.8215020845249138,0.0,10.0,43.404396477983106,0.0,0.0,50.0,-0.35172052753823496,0.0,30.0,-0.620420654789731,-0.028755653983377708,35.0,-3.98846620342268,-0.09066342937548738,35.0,-0.004394714979972186,0.0,35.0,2.4349004423061045e-09,1.0,60.0,1.559659619685246,-0.0021053618121170555,35.0,0.0016949333333333334,0.0015463333333333332,0.0016206333333333334,0.0,1.0,35.0,0.001813,0.001465,0.0016389999999999998,0.0,0.0,50.0,9.619827902817864,30.760344194364272,21.543285178927153,0.0,50.0
TLMUSDT,167,0.00154,-4.545454545454543,-14.480519480519474,0.0016292956524243385,-5.480629147415302,0,10.0,9.088693836004537e-05,5.901749244158791,0,50.0,0.0017503538896096902,0.0014630461103903101,0.0016067000000000002,17.881855929506447,1,0,0,65.0,1.691,55.71532397913187,0,1.0,0,1.449275362318833,1.2491781722550899,-0.8370895041854469,-8.114558472553703,3.3097061825577243,49.70500694019482,36.69548231953122,none,68.30451768046878,-9.324711638870843e-05,-0.00010112564264212745,7.878526253419024e-06,bullish_div,70,0.001613287918151304,0.0017937335925716014,0.0018185133420501455,,mixed,26,50.0,54.768172560156266,0.16886892177589774,18.443446088794886,1,0,0.0,0.255813953488371,0.6744186046511647,0,0,1,0,0,1,0,15.0,21.659301674239124,22.658610271903306,18.22759315206447,1.0,0.0,0.0,55.0,79.23765407027518,48.08070461894145,1.0,60.0,-77.34138972809669,0.0,0.0,50.0,-67.3768078288734,0.0,0.0,50.0,-0.00019291176470588242,0.0,0.0,65.0,-31.36386846982118,0.0,18.63613153017882,30.49334991843126,0.0,50.0,-8.114558472553703,0.0,17.541766109785186,9.876336990157924,0.0,1.0,18.85421571005395,17.617994078700168,55.0,4.0,88.0,35.0,0.0,0.001601998975420769,1.0,0.0,30.0,0.0,0.8937875751503006,1.12625250501002,35.0,0.0013201703371354349,1.0,16.65161355932003,70.0,-140.34341665836087,-150.57531733676396,1.0,65.0,-0.8118397716503167,0.0,10.0,54.56113318169724,0.0,0.0,50.0,-0.3319643113397588,0.0,30.0,-0.5138850001357699,-0.00035031282448738226,35.0,-3.852927808838422,-0.0868227010247457,35.0,-0.00027530023710841897,0.0,35.0,2.0200401675256382e-10,1.0,60.0,1.4967764676918,-0.0012478900278615496,35.0,0.0016884333333333334,0.0015412333333333333,0.0016148333333333334,0.0,1.0,35.0,0.001813,0.001465,0.0016389999999999998,0.0,0.0,50.0,9.109953681674206,31.780092636651588,21.603580211388884,0.0,50.0
TLMUSDT,168,0.00147,-5.306122448979588,-8.095238095238093,0.0016226267915616657,-9.406155029325815,0,10.0,8.953787133432784e-05,6.091011655396452,0,50.0,0.0017524656697585086,0.0014437343302414912,0.0015980999999999999,19.318649616232864,1,0,0,65.0,0.952,33.552476355366096,0,1.0,0,-4.545454545454543,-3.1620553359683847,-4.234527687296414,-11.338962605548856,-2.0545634792908687,28.47875202291115,31.86825510354116,none,73.13174489645884,-9.372247937622434e-05,-9.964500998894684e-05,5.922530612722504e-06,bullish_div,70,0.0015996414497559416,0.0017810381575687937,0.0018116120877521226,,mixed,26,50.0,56.37724829881961,0.258936261843238,37.9468130921619,0,0,0.0,0.9722222222222215,0.027777777777778446,0,0,1,0,0,1,0,15.0,21.775858832363433,2.057613168724284,13.576102677590884,0.0,0.0,1.0,65.0,31.331370927361174,54.60874490675286,0.0,40.0,-97.94238683127573,1.0,0.0,70.0,-109.13051137910591,1.0,0.0,60.0,-0.00018367941176470606,0.0,0.0,65.0,-32.15412966871688,0.0,17.845870331283123,26.163432333467224,1.0,70.0,-11.338962605548856,0.0,10.0,9.584622091675067,0.0,1.0,17.771271275263935,19.956593081409178,35.0,0.0,84.0,35.0,0.0,0.001598,1.0,0.0,30.0,0.0,0.8122270742358079,1.277292576419214,35.0,0.0012730533034218915,1.0,15.470420291807695,70.0,-141.95837137913105,-148.55837052730047,1.0,65.0,-0.8051868151491575,0.0,10.0,42.9376062102314,0.0,0.0,50.0,-0.3789892963193711,0.0,30.0,-0.5532862552766638,0.032951761223792904,65.0,-3.843646194640436,-0.08308465173410635,35.0,-0.0071978485539563155,0.0,35.0,-4.032771849487591e-09,0.0,40.0,1.4728221056826158,-0.0004090830390802796,35.0,0.0016821666666666664,0.0015329666666666665,0.0016075666666666665,0.0,1.0,35.0,0.001813,0.001465,0.0016389999999999998,0.0,0.0,50.0,9.366834964813835,31.26633007037233,21.707153504837347,0.0,50.0
TLMUSDT,169,0.001392,-4.166666666666675,-4.382183908045982,0.0016101225839899554,-13.546955129927932,0,10.0,8.935659481044729e-05,6.419295604198799,0,50.0,0.00174898671589112,0.00141401328410888,0.0015815,21.180741813609856,1,0,1,15.0,0.657,24.69559345640365,0,1.0,0,-5.306122448979588,-8.300395256916998,-5.818673883626517,-14.758113900796074,-11.006755202789806,16.903217664597868,27.52345900385704,none,82.47654099614296,-9.924907454449236e-05,-9.956582290005596e-05,3.1674835556359544e-07,bullish_div,70,0.001579866073588709,0.0017657817592327627,0.0018033029374996052,,mixed,26,62.0,59.492180332047646,0.41410867563634113,45.70543378181706,0,0,0.0,0.8965517241379298,0.06896551724138095,0,0,1,0,0,1,0,15.0,26.80999051533354,0.9404388714733429,8.55222077070032,0.0,0.0,1.0,65.0,0.0,50.0321024085407,0.0,65.0,-99.05956112852665,1.0,0.0,70.0,-156.43032878550667,1.0,0.0,60.0,-0.00018452352941176467,0.0,0.0,50.0,-34.20029997974115,0.0,15.799700020258847,24.3197158067627,1.0,70.0,-14.758113900796074,0.0,10.0,10.361632578229898,0.0,1.0,16.53537190977144,25.04357591580143,35.0,24.0,100.0,35.0,0.0,0.001598,1.0,0.0,30.0,0.0,0.7157784743991642,1.2413793103448274,35.0,0.0011967479730797025,1.0,16.3152168470223,70.0,-147.39585372605836,-147.12879868456088,0.0,35.0,-0.8082217417734542,0.0,10.0,44.455910491056585,0.0,0.0,50.0,-0.5056904773278852,0.0,30.0,-0.6118396037844795,0.04121121012540924,65.0,-4.044266448505448,-0.10203662639657245,35.0,-0.012018631567549502,0.0,35.0,-1.0441858395075334e-08,0.0,40.0,1.5356532948333335,-0.0006339069487118755,35.0,0.0016681999999999999,0.0015194999999999998,0.0015938500000000002,0.0,1.0,35.0,0.001813,0.001389,0.001601,0.0,0.0,50.0,10.090659011975797,29.818681976048406,21.882630441956607,0.0,50.0
TLMUSDT,170,0.001334,-1.2743628185906952,4.047976011994004,0.0015876690170851645,-15.97744960412977,0,10.0,8.733112375255819e-05,6.546561000941393,0,50.0,0.0017527576434938573,0.0013733423565061424,0.0015630499999999999,24.2740339072784,1,0,1,15.0,0.685,25.562558643033285,0,0.0,0,-4.166666666666675,-13.376623376623378,-12.29454306377384,-19.298245614035093,-14.625801548878467,10.0,24.814318432453447,none,85.18568156754655,-0.0001070747650661326,-0.00010106761133327129,-6.007153732861306e-06,bullish_div,30,0.001556450257056451,0.0017488491412236348,0.0017940098100243653,,mixed,26,62.0,47.06189385584886,0.4811438770596485,49.05719385298242,0,0,0.0,0.9508196721311516,0.016393442622949478,0,0,1,0,0,1,0,15.0,29.685550686158475,0.5882352941175976,1.1954291114384163,0.0,0.0,1.0,65.0,0.0,33.60449927330445,0.0,65.0,-99.41176470588239,1.0,0.0,70.0,-190.37402560251726,1.0,0.0,60.0,-0.0001969705882352939,0.0,0.0,50.0,-36.846460155424744,0.0,13.153539844575256,23.303978878868094,1.0,70.0,-19.298245614035093,0.0,10.0,11.682832332530834,0.0,1.0,15.710385633240275,28.456155653324842,35.0,20.0,100.0,35.0,0.0,0.00156456,1.0,0.0,30.0,0.0,0.6779303062302007,1.3326293558606126,35.0,0.001132023175771732,1.0,17.842110351722663,70.0,-154.6403346193307,-147.06432074717713,0.0,35.0,-0.8230364239939323,0.0,10.0,46.37594709751917,0.0,0.0,50.0,-0.5002725156701417,0.0,30.0,-0.6907788300028123,0.04206646343089328,65.0,-4.358100909765903,-0.13533079170869372,35.0,-0.015125705515984023,0.0,35.0,-6.971846085411278e-09,0.0,40.0,1.6402926863403289,-0.0015172395226487356,35.0,0.0016457833333333332,0.0015038833333333333,0.0015748333333333333,0.0,1.0,35.0,0.001796,0.001332,0.001564,0.0,0.0,50.0,11.124051096695519,27.751897806608962,22.114220940648185,0.0,50.0
TLMUSDT,171,0.001317,2.581624905087317,34.16856492027334,0.0015684699191829583,-16.03281746799155,0,10.0,8.566461491308975e-05,6.504526568951386,0,50.0,0.0017581280848521048,0.0013336719151478948,0.0015458999999999998,27.456896934097298,1,0,1,15.0,1.186,40.566062092036645,0,1.0,0,-1.2743628185906952,-10.408163265306118,-13.24110671936759,-17.117684078036493,-7.246107929337734,10.0,24.0665819800047,none,85.9334180199953,-0.00011334190419202018,-0.00010352246990502107,-9.819434286999112e-06,bullish_div,50,0.0015336454706701224,0.0017319138807834922,0.0017845640712120018,,mixed,26,70.0,53.977806006665105,0.4571276733559445,47.856383667797225,0,0,0.0,0.26562499999999784,0.1718750000000024,0,0,1,0,0,1,0,15.0,33.313927162170906,9.207161125319693,3.578611763636886,1.0,0.0,1.0,75.0,0.0,15.76671065833306,0.0,65.0,-90.7928388746803,1.0,0.0,70.0,-196.29749568221075,1.0,0.0,60.0,-0.00022278823529411776,0.0,0.0,50.0,-39.24617297969794,0.0,10.753827020302062,21.876736264780472,1.0,70.0,-17.117684078036493,0.0,10.0,13.378789854665522,0.0,1.0,14.872012557363727,31.190078342678596,35.0,16.0,100.0,35.0,0.0,0.0015226992,1.0,0.0,30.0,0.0,0.6538860103626944,1.327461139896373,35.0,0.001086370858194559,1.0,21.229319625594883,70.0,-162.3576088649187,-148.4107373012392,0.0,35.0,-0.8460531288218491,0.0,10.0,46.18278240601703,0.0,0.0,50.0,-0.4506859393570434,0.0,30.0,-0.7350140949094158,0.025320400993814596,65.0,-4.26344318655054,-0.14266223201496314,35.0,-0.01493048857684657,0.0,35.0,-3.1972651756329505e-09,0.0,40.0,1.6066582444238815,-0.0023877461154864386,35.0,0.0016282999999999998,0.0014853,0.0015568000000000001,0.0,1.0,35.0,0.001796,0.001281,0.0015385,0.0,0.0,50.0,12.285081347847813,25.429837304304375,22.31837831883074,0.0,50.0
TLMUSDT,172,0.001351,-1.4803849000740232,14.137675795706883,0.001545298767007405,-12.573540544763398,0,10.0,8.968857099072619e-05,6.638680310194389,0,50.0,0.0017523205796538216,0.0013087794203461782,0.0015305499999999999,28.979200895602464,0,0,0,50.0,1.898,61.943710982554386,0,2.0,1,2.581624905087317,-2.9454022988505764,-11.001317523056658,-12.613195342820186,5.354992958066422,27.52209137789623,28.694482523794022,none,81.30551747620598,-0.00011424815958475769,-0.0001056676078409684,-8.58055174378929e-06,bullish_div,50,0.0015162506639396346,0.0017169760815370807,0.0017759786440592889,,mixed,26,74.0,52.43517249206866,0.43106324078349845,31.55316203917492,1,0,0.0,0.2394366197183096,0.46478873239436685,0,0,1,0,0,1,0,15.0,34.04005096207246,19.143576826196448,9.646324415211254,1.0,0.0,1.0,75.0,36.645316847617394,7.552965308330954,1.0,60.0,-80.85642317380355,1.0,0.0,70.0,-147.52731692726752,1.0,0.0,60.0,-0.0002452647058823528,0.0,0.0,50.0,-39.89800019292048,0.0,10.101999807079522,26.679322934355792,1.0,70.0,-12.613195342820186,0.0,10.0,13.762977737946757,0.0,1.0,18.924268220745137,27.662800462035086,35.0,12.0,100.0,35.0,0.0,0.00147435936,1.0,0.0,30.0,0.0,0.6821631878557874,1.2333965844402277,35.0,0.001099433772375103,1.0,22.88143533024634,70.0,-168.52862289554676,-150.60471956003022,0.0,35.0,-0.8686790157470554,0.0,10.0,50.8221121636291,0.0,0.0,50.0,-0.3981788739199806,0.0,30.0,-0.6047127867305709,-0.012387402684810317,35.0,-4.0213797578145725,-0.13689982293957456,35.0,-0.005543631821624062,0.0,35.0,2.8945962428326115e-09,1.0,60.0,1.5201318232864698,-0.0031942399190044695,35.0,0.00161735,0.0014643500000000001,0.00154085,0.0,1.0,35.0,0.001796,0.001275,0.0015355,0.0,0.0,50.0,12.863181872722535,24.27363625455493,22.655784936052385,0.0,50.0
TLMUSDT,173,0.001331,4.282494365138992,60.40570999248688,0.0015243264749983771,-12.6827473096656,0,10.0,8.82822444913886e-05,6.6327756943192036,0,50.0,0.001745245882061193,0.0012838541179388068,0.00151455,30.463950620473824,0,0,0,50.0,1.314,44.40691442043736,0,3.0,1,-1.4803849000740232,-0.2248875562218864,-13.571428571428571,-14.294913071474566,13.151735820401491,23.40597353530967,27.627804839817642,none,82.37219516018236,-0.00011525165700545245,-0.00010758441767386521,-7.667239331587243e-06,bullish_div,50,0.0014986077435644313,0.001701839764614058,0.0017671671857610852,,mixed,26,44.0,52.79073172006078,0.3457002431254188,27.285012156270938,1,0,0.0,0.2857142857142866,0.5285714285714277,0,0,1,0,0,1,0,15.0,34.39965666369549,17.02127659574464,15.124004849086937,1.0,0.0,1.0,75.0,28.19899408554885,11.276625308975962,1.0,60.0,-82.97872340425536,1.0,0.0,70.0,-129.2940221801461,1.0,0.0,60.0,-0.00025808529411764703,0.0,0.0,50.0,-40.75214909410069,0.0,9.247850905899313,27.902184303808095,1.0,70.0,-14.294913071474566,0.0,10.0,14.11972362956505,0.0,1.0,17.85246332167149,26.09607541293628,35.0,8.0,96.0,35.0,0.0,0.0014344874880000001,1.0,0.0,30.0,0.0,0.7504873294346978,1.2768031189083822,35.0,0.0011100903951375928,1.0,19.90014559445188,70.0,-175.03582717137374,-153.60109388620955,0.0,35.0,-0.8911356890201524,0.0,10.0,49.9765549284557,0.0,0.0,50.0,-0.41468950840880864,0.0,30.0,-0.6705961789380112,-0.04854876177855099,35.0,-4.063906741832483,-0.13269569570415635,35.0,-0.007253182122717046,0.0,35.0,4.1319121905246373e-10,1.0,60.0,1.51962453628284,-0.003673325290197898,35.0,0.0015996166666666666,0.0014502166666666666,0.0015249166666666666,0.0,1.0,35.0,0.001796,0.001275,0.0015355,0.0,0.0,50.0,13.254341875104508,23.491316249790984,22.971608295166973,0.0,50.0
TLMUSDT,174,0.001388,27.305475504322768,52.44956772334294,0.0014952139089160377,-7.170472952178663,0,10.0,9.319065559914655e-05,6.714024178612863,0,50.0,0.0017241914508742005,0.0012759085491257994,0.00150005,29.88453063220567,0,0,0,50.0,1.434,48.01116699852065,0,3.0,1,4.282494365138992,5.391040242976453,-5.57823129251701,-9.576547231270359,15.79920350828257,48.56798331611504,35.03944126846483,none,69.96055873153517,-0.00011017745518969511,-0.00010810302517703119,-2.0744300126639256e-06,bullish_div,50,0.001488073672748771,0.0016895323228644872,0.0017596589246569052,,mixed,26,62.0,48.65351957717839,0.3764692187092831,43.823460935464155,0,1,0.0,0.36305732484076414,0.3503184713375805,0,0,1,0,0,1,0,15.0,28.865704476517458,34.34650455927048,23.5037859937372,1.0,0.0,0.0,55.0,86.88689429369207,28.135648111960222,1.0,35.0,-65.65349544072953,0.0,0.0,50.0,-97.92056860202676,0.0,0.0,50.0,-0.0002560970588235292,0.0,0.0,65.0,-39.239181367157734,0.0,10.760818632842266,34.5255523136005,0.0,50.0,-9.576547231270359,0.0,11.693811074918564,13.616950317136089,0.0,1.0,19.91977918176708,22.955751453851203,35.0,4.0,92.0,35.0,0.0,0.001275,0.0,1.0,70.0,1.0,0.7825311942959003,1.1319073083778965,35.0,0.0010987813556238334,1.0,26.32176482572027,70.0,-176.552771791267,-156.83796530407992,0.0,35.0,-0.9046343556696519,0.0,10.0,59.0806469645648,0.0,0.0,50.0,-0.35052089468882125,0.0,30.0,-0.6142327595155607,-0.05209125581531176,35.0,-4.145864203743818,-0.11169073738370848,35.0,0.0018101613437054697,1.0,65.0,1.3953289810919195e-09,1.0,60.0,1.5616493465191732,-0.00271022471792682,35.0,0.0015831166666666666,0.0014334166666666666,0.0015082666666666668,0.0,1.0,35.0,0.001708,0.001275,0.0014915000000000002,0.0,0.0,50.0,13.271252877428344,23.457494245143312,23.386101467550997,0.0,50.0
